,k1,km1,k2,km2,kcat,dGo,alpha,RSS,Result order,Parameter pair
25,0.6094098808407231,19.817629805730604,260492494.12732512,1725055.1873743962,378.13922730945643,-3.2498,-4.0684,0.32245284057380874,29,"k1,km1"
26,0.6094098808407231,2.559545313698035,11304302.423526356,3708.9154255809726,1.1763705194269942,-3.2498,-4.0684,24.419123332337136,25,"k1,km1"
27,1.0165569496054339,2.559545313698035,12308884.679595975,3634.0923269657733,1.0914313327153353,-3.2498,-4.0684,8.891247053145126,35,"k1,km1"
28,0.6094098808407231,11.880356947186716,32398508.574438516,155935.39055791765,168.47193154086665,-3.2498,-4.0684,0.3223728315432548,28,"k1,km1"
29,1.0165569496054339,0.5514373214539585,10395871.227900293,4021.4883666947303,1.0156843313509674,-3.2498,-4.0684,0.32029492175551083,32,"k1,km1"
30,1.0165569496054339,1.5344071035396247,11735986.93581576,3787.448490511152,1.0645951191252614,-3.2498,-4.0684,2.9131038273924794,34,"k1,km1"
31,1.0165569496054339,0.3305779892497112,15227120.83416084,3814.2192721707793,0.5701987072239478,-3.2498,-4.0684,0.31558478139830726,31,"k1,km1"
32,1.0165569496054339,0.19817629805730608,12090126.917836882,4214.947539705813,0.7201938260324403,-3.2498,-4.0684,0.31806905047989037,30,"k1,km1"
33,0.21901055566229405,2.559545313698035,141735008.89298525,21552.632606892086,3.186734585173366,-3.2498,-4.0684,0.36183437300086235,5,"k1,km1"
34,0.6094098808407231,4.269578912767583,26058833.666964658,121.47491100070688,0.06755424415364009,-3.2498,-4.0684,0.29917864617530954,26,"k1,km1"
35,0.6094098808407231,7.122086878005647,6298034.007461386,2934.222536694737,10.051495635690033,-3.2498,-4.0684,0.32379206419268847,27,"k1,km1"
36,1.6957191937312774,1.5344071035396247,11638016.326086223,3767.484022462684,1.0568398517773607,-3.2498,-4.0684,0.3184498779374992,44,"k1,km1"
37,1.0165569496054339,11.880356947186716,328457725.84855986,372581.3385080519,36.88925363554316,-3.2498,-4.0684,4.850320133398428,38,"k1,km1"
38,1.6957191937312774,0.3305779892497112,12567355.943373518,4741.818883556098,0.970264059314617,-3.2498,-4.0684,1.8962603930171573,41,"k1,km1"
39,1.0165569496054339,4.269578912767583,15582945.867407933,2037.3572181259199,1.1642837877249144,-3.2498,-4.0684,0.31884077192815885,36,"k1,km1"
40,1.6957191937312774,7.122086878005647,11567300.927665606,3778.357855548012,1.0679719722633227,-3.2498,-4.0684,27.74643969828675,47,"k1,km1"
41,1.6957191937312774,0.9198528921495097,11444155.801476225,4225.134372964701,0.9769091502316694,-3.2498,-4.0684,0.31821070568264276,43,"k1,km1"
42,2.828630098003595,11.880356947186716,11638712.594750768,3767.740187975955,1.0574367021712527,-3.2498,-4.0684,27.78148727283805,58,"k1,km1"
43,1.6957191937312774,2.559545313698035,11564730.978732245,3722.234013166474,1.341496473489462,-3.2498,-4.0684,0.3530729194217156,45,"k1,km1"
44,2.828630098003595,4.269578912767583,11638712.594750768,3767.740187975955,1.0574367021712527,-3.2498,-4.0684,3.1095962907123567,56,"k1,km1"
45,1.6957191937312774,19.817629805730604,68676621.21355683,14199.05296185521,1.722345945844857,-3.2498,-4.0684,26.1692730193712,49,"k1,km1"
46,2.828630098003595,0.19817629805730608,11102845.45924285,5564.488197015359,0.9157863808914675,-3.2498,-4.0684,0.3186430028237619,50,"k1,km1"
47,1.6957191937312774,0.19817629805730608,9007515.812016254,4133.8935518767175,0.8657594180999586,-3.2498,-4.0684,0.326675462137111,40,"k1,km1"
48,2.828630098003595,2.559545313698035,11638582.606340354,3767.672686690441,1.0574231666481015,-3.2498,-4.0684,0.3183392202379518,55,"k1,km1"
49,1.6957191937312774,4.269578912767583,13958973.540473003,2988.1803282135147,1.2912534336002217,-3.2498,-4.0684,0.3191063173166112,46,"k1,km1"
50,1.0165569496054339,19.817629805730604,359922016.86622095,123165.32623787322,31.85628464147789,-3.2498,-4.0684,15.979860837167417,39,"k1,km1"
51,1.6957191937312774,0.5514373214539585,11507538.60986457,3755.886898366174,1.0332181603620665,-3.2498,-4.0684,3.463754972690127,42,"k1,km1"
52,1.0165569496054339,7.122086878005647,24290850.182814345,2249.464165306289,1.2716624281840878,-3.2498,-4.0684,0.3191101033092586,37,"k1,km1"
53,2.828630098003595,0.3305779892497112,9288681.645877937,3970.81223341022,0.7937165073882055,-3.2498,-4.0684,0.3543410205490846,51,"k1,km1"
54,2.828630098003595,1.5344071035396247,11810265.91068409,4290.021381594774,0.9440092477237703,-3.2498,-4.0684,0.32962681698405,54,"k1,km1"
55,1.6957191937312774,11.880356947186716,24989591.63525756,2310.3619281934143,1.3557275019469506,-3.2498,-4.0684,0.4682484455058926,48,"k1,km1"
56,2.828630098003595,0.9198528921495097,9543908.385031525,4449.260714991725,1.0465957974766584,-3.2498,-4.0684,0.3232525356528711,53,"k1,km1"
57,4.718439386020051,4.269578912767583,11638712.594750768,3767.740187975955,1.0574367021712527,-3.2498,-4.0684,0.3185607027810559,66,"k1,km1"
58,2.828630098003595,0.5514373214539585,9965144.640445478,4348.213408965847,0.8864765600711852,-3.2498,-4.0684,0.3207732499763282,52,"k1,km1"
59,2.828630098003595,19.817629805730604,11273281.728402225,4927.011490109093,5.45774480751537,-3.2498,-4.0684,0.6241553324790621,59,"k1,km1"
60,4.718439386020051,0.3305779892497112,12192658.80812773,4376.550384440013,0.6389203963592229,-3.2498,-4.0684,0.35497614992084925,61,"k1,km1"
61,2.828630098003595,7.122086878005647,10626077.709782224,2759.5510379266407,1.5528852991721158,-3.2498,-4.0684,0.3215680834973363,57,"k1,km1"
62,4.718439386020051,0.5514373214539585,11603268.691959701,4355.600707307064,0.8461526793909322,-3.2498,-4.0684,1.1512656787616342,62,"k1,km1"
63,4.718439386020051,7.122086878005647,11746662.664214436,3716.1187873781505,1.0371568147696952,-3.2498,-4.0684,3.040144645673737,67,"k1,km1"
64,4.718439386020051,0.9198528921495097,12553000.442120193,4303.85044029212,0.7026821082789363,-3.2498,-4.0684,0.3168022281666808,63,"k1,km1"
65,4.718439386020051,11.880356947186716,13436669.878716249,3737.9487850430583,1.0966092559198977,-3.2498,-4.0684,6.8844528717438624,68,"k1,km1"
66,4.718439386020051,2.559545313698035,10913994.460400123,3983.0815528974913,0.9656514739532025,-3.2498,-4.0684,0.31795260914146095,65,"k1,km1"
67,4.718439386020051,0.19817629805730608,5900804.912108327,3967.9893247625505,1.1507291812209055,-3.2498,-4.0684,0.38307497073047897,60,"k1,km1"
68,7.870831274565959,0.19817629805730608,11134745.89718335,3733.9334028660164,0.836948690304175,-3.2498,-4.0684,3.7563662623762,70,"k1,km1"
69,7.870831274565959,1.5344071035396247,9962065.685203267,3982.583495246839,1.1645345031669936,-3.2498,-4.0684,3.823077578188232,74,"k1,km1"
70,7.870831274565959,0.5514373214539585,11299077.469634224,3900.624803580043,0.6350474034518503,-3.2498,-4.0684,0.31613696486957277,72,"k1,km1"
71,4.718439386020051,19.817629805730604,9969533.239438511,1728.0658468183296,1.5065866080126806,-3.2498,-4.0684,0.3409783141390167,69,"k1,km1"
